"No.","Time","Source","Destination","Protocol","Length","Info"
"2393","6.450375","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2394","6.451048","172.20.10.5","104.18.37.228","UDP","87","59709  >  443 Len=45"
"2395","6.451986","104.18.37.228","172.20.10.5","UDP","66","443  >  59709 Len=24"
"2396","6.456711","104.18.37.228","172.20.10.5","UDP","66","443  >  59709 Len=24"
"2397","6.458341","172.20.10.5","66.22.217.4","UDP","241","56749  >  50003 Len=199"
"2398","6.458381","172.20.10.5","66.22.217.4","UDP","241","56749  >  50003 Len=199"
"2399","6.458386","172.20.10.5","66.22.217.4","UDP","314","56749  >  50003 Len=272"
"2400","6.458436","172.20.10.5","66.22.216.117","UDP","85","53854  >  50002 Len=43"
"2401","6.460188","104.18.37.228","172.20.10.5","UDP","129","443  >  59709 Len=87"
"2402","6.465598","172.20.10.5","66.22.217.4","UDP","321","56749  >  50003 Len=279"
"2403","6.472649","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2404","6.472693","172.20.10.5","66.22.217.4","UDP","323","56749  >  50003 Len=281"
"2405","6.472695","172.20.10.5","66.22.217.4","UDP","323","56749  >  50003 Len=281"
"2406","6.473091","66.22.217.4","172.20.10.5","UDP","50","50003  >  56749 Len=8"
"2407","6.478360","172.20.10.5","66.22.216.117","UDP","85","53854  >  50002 Len=43"
"2408","6.481384","172.20.10.5","66.22.217.4","UDP","323","56749  >  50003 Len=281"
"2409","6.481450","172.20.10.5","66.22.217.4","UDP","323","56749  >  50003 Len=281"
"2410","6.482242","104.18.37.228","172.20.10.5","UDP","1242","443  >  59709 Len=1200"
"2411","6.482243","104.18.37.228","172.20.10.5","UDP","812","443  >  59709 Len=770"
"2412","6.482496","172.20.10.5","104.18.37.228","UDP","86","59709  >  443 Len=44"
"2413","6.489999","172.20.10.5","66.22.217.4","UDP","323","56749  >  50003 Len=281"
"2414","6.490039","172.20.10.5","66.22.217.4","UDP","323","56749  >  50003 Len=281"
"2415","6.497326","104.18.37.228","172.20.10.5","UDP","1242","443  >  59709 Len=1200"
"2416","6.497328","104.18.37.228","172.20.10.5","UDP","1156","443  >  59709 Len=1114"
"2417","6.499903","172.20.10.5","66.22.217.4","UDP","248","56749  >  50003 Len=206"
"2418","6.499976","172.20.10.5","66.22.217.4","UDP","245","56749  >  50003 Len=203"
"2419","6.500006","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2420","6.500102","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2421","6.501107","66.22.217.4","172.20.10.5","UDP","110","50003  >  56749 Len=68"
"2422","6.503928","172.20.10.5","104.18.37.228","UDP","87","59709  >  443 Len=45"
"2423","6.504000","172.20.10.5","66.22.217.4","UDP","323","56749  >  50003 Len=281"
"2424","6.504080","172.20.10.5","66.22.217.4","UDP","241","56749  >  50003 Len=199"
"2425","6.505756","172.20.10.5","66.22.217.4","UDP","246","56749  >  50003 Len=204"
"2426","6.507466","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2427","6.513448","172.20.10.5","66.22.217.4","UDP","248","56749  >  50003 Len=206"
"2428","6.513474","172.20.10.5","66.22.217.4","UDP","248","56749  >  50003 Len=206"
"2429","6.520481","172.20.10.5","66.22.217.4","UDP","248","56749  >  50003 Len=206"
"2430","6.520509","172.20.10.5","66.22.217.4","UDP","248","56749  >  50003 Len=206"
"2431","6.526152","172.20.10.5","66.22.217.4","UDP","248","56749  >  50003 Len=206"
"2432","6.526185","172.20.10.5","66.22.217.4","UDP","248","56749  >  50003 Len=206"
"2433","6.531464","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2434","6.531499","172.20.10.5","66.22.217.4","UDP","248","56749  >  50003 Len=206"
"2435","6.531501","172.20.10.5","66.22.217.4","UDP","248","56749  >  50003 Len=206"
"2436","6.533503","172.20.10.5","66.22.217.4","UDP","237","56749  >  50003 Len=195"
"2437","6.540767","172.20.10.5","66.22.217.4","UDP","239","56749  >  50003 Len=197"
"2438","6.540795","172.20.10.5","66.22.217.4","UDP","239","56749  >  50003 Len=197"
"2439","6.540798","172.20.10.5","66.22.217.4","UDP","314","56749  >  50003 Len=272"
"2440","6.549441","104.18.37.228","172.20.10.5","UDP","1242","443  >  59709 Len=1200"
"2441","6.549442","104.18.37.228","172.20.10.5","UDP","734","443  >  59709 Len=692"
"2442","6.549443","104.18.37.228","172.20.10.5","UDP","1168","443  >  59709 Len=1126"
"2443","6.551058","172.20.10.5","66.22.217.4","UDP","239","56749  >  50003 Len=197"
"2444","6.551108","172.20.10.5","66.22.217.4","UDP","239","56749  >  50003 Len=197"
"2445","6.551166","172.20.10.5","66.22.217.4","UDP","314","56749  >  50003 Len=272"
"2446","6.556923","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2447","6.560082","172.20.10.5","66.22.217.4","UDP","239","56749  >  50003 Len=197"
"2448","6.560146","172.20.10.5","66.22.217.4","UDP","239","56749  >  50003 Len=197"
"2449","6.560178","172.20.10.5","66.22.217.4","UDP","314","56749  >  50003 Len=272"
"2450","6.569270","172.20.10.5","104.18.37.228","UDP","87","59709  >  443 Len=45"
"2451","6.570568","172.20.10.5","66.22.217.4","UDP","239","56749  >  50003 Len=197"
"2452","6.570628","172.20.10.5","66.22.217.4","UDP","239","56749  >  50003 Len=197"
"2453","6.570630","172.20.10.5","66.22.217.4","UDP","314","56749  >  50003 Len=272"
"2454","6.577107","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2455","6.579976","172.20.10.5","66.22.217.4","UDP","162","56749  >  50003 Len=120"
"2456","6.580001","172.20.10.5","66.22.217.4","UDP","164","56749  >  50003 Len=122"
"2457","6.580119","172.20.10.5","66.22.217.4","UDP","164","56749  >  50003 Len=122"
"2458","6.580127","172.20.10.5","66.22.217.4","UDP","164","56749  >  50003 Len=122"
"2459","6.581348","172.20.10.5","66.22.217.4","UDP","164","56749  >  50003 Len=122"
"2460","6.581372","172.20.10.5","66.22.217.4","UDP","314","56749  >  50003 Len=272"
"2461","6.591542","172.20.10.5","66.22.217.4","UDP","164","56749  >  50003 Len=122"
"2462","6.591575","172.20.10.5","66.22.217.4","UDP","164","56749  >  50003 Len=122"
"2463","6.591580","172.20.10.5","66.22.217.4","UDP","164","56749  >  50003 Len=122"
"2464","6.591581","172.20.10.5","66.22.217.4","UDP","164","56749  >  50003 Len=122"
"2465","6.591582","172.20.10.5","66.22.217.4","UDP","314","56749  >  50003 Len=272"
"2466","6.600428","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2467","6.601129","66.22.217.4","172.20.10.5","UDP","118","50003  >  56749 Len=76"
"2468","6.602465","172.20.10.5","66.22.217.4","UDP","164","56749  >  50003 Len=122"
"2469","6.602485","172.20.10.5","66.22.217.4","UDP","239","56749  >  50003 Len=197"
"2470","6.602492","172.20.10.5","66.22.217.4","UDP","164","56749  >  50003 Len=122"
"2471","6.602509","172.20.10.5","66.22.217.4","UDP","314","56749  >  50003 Len=272"
"2472","6.611718","172.20.10.5","66.22.217.4","UDP","239","56749  >  50003 Len=197"
"2473","6.611777","172.20.10.5","66.22.217.4","UDP","164","56749  >  50003 Len=122"
"2474","6.611778","172.20.10.5","66.22.217.4","UDP","239","56749  >  50003 Len=197"
"2475","6.613990","172.20.10.5","66.22.217.4","UDP","149","56749  >  50003 Len=107"
"2476","6.619822","172.20.10.5","66.22.217.4","UDP","151","56749  >  50003 Len=109"
"2477","6.621933","172.20.10.5","66.22.217.4","UDP","151","56749  >  50003 Len=109"
"2478","6.621935","172.20.10.5","66.22.217.4","UDP","151","56749  >  50003 Len=109"
"2479","6.621965","172.20.10.5","66.22.217.4","UDP","151","56749  >  50003 Len=109"
"2480","6.621967","172.20.10.5","66.22.217.4","UDP","151","56749  >  50003 Len=109"
"2481","6.621968","172.20.10.5","66.22.217.4","UDP","314","56749  >  50003 Len=272"
"2482","6.622976","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2483","6.630005","172.20.10.5","66.22.217.4","UDP","1222","56749  >  50003 Len=1180"
"2484","6.632004","172.20.10.5","66.22.217.4","UDP","1222","56749  >  50003 Len=1180"
"2485","6.633549","104.18.37.228","172.20.10.5","UDP","1242","443  >  59709 Len=1200"
"2486","6.633551","104.18.37.228","172.20.10.5","UDP","763","443  >  59709 Len=721"
"2487","6.633551","104.18.37.228","172.20.10.5","UDP","1242","443  >  59709 Len=1200"
"2488","6.633552","104.18.37.228","172.20.10.5","UDP","766","443  >  59709 Len=724"
"2489","6.634430","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"2490","6.634527","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2491","6.637460","172.20.10.5","66.22.217.4","UDP","1223","56749  >  50003 Len=1181"
"2492","6.637615","34.193.153.19","172.20.10.5","TCP","54","443  >  62201 [ACK] Seq=235 Ack=820 Win=45056 Len=0"
"2493","6.637616","34.193.153.19","172.20.10.5","TLSv1.3","200","Application Data"
"2494","6.637617","34.193.153.19","172.20.10.5","TLSv1.3","116","Application Data"
"2495","6.637617","34.193.153.19","172.20.10.5","TLSv1.3","85","Application Data"
"2496","6.637647","172.20.10.5","104.18.33.170","UDP","1204","62737  >  443 Len=1162"
"2497","6.637689","172.20.10.5","104.18.33.170","UDP","1205","62737  >  443 Len=1163"
"2498","6.637691","172.20.10.5","34.193.153.19","TCP","54","62201  >  443 [ACK] Seq=2464 Ack=443 Win=261888 Len=0"
"2499","6.637705","172.20.10.5","34.193.153.19","TCP","54","62201  >  443 [ACK] Seq=2464 Ack=474 Win=261888 Len=0"
"2500","6.637780","172.20.10.5","34.193.153.19","TLSv1.3","85","Application Data"
"2501","6.640236","34.193.153.19","172.20.10.5","TCP","54","443  >  62201 [ACK] Seq=474 Ack=2464 Win=48640 Len=0"
"2502","6.653817","172.20.10.5","104.18.37.228","UDP","87","59709  >  443 Len=45"
"2503","6.658202","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2504","6.661564","172.20.10.5","104.18.37.228","UDP","83","59709  >  443 Len=41"
"2505","6.666229","172.20.10.5","66.22.217.4","UDP","1252","56749  >  50003 Len=1210"
"2506","6.670352","172.20.10.5","66.22.217.4","UDP","1253","56749  >  50003 Len=1211"
"2507","6.670395","172.20.10.5","66.22.217.4","UDP","1253","56749  >  50003 Len=1211"
"2508","6.673721","172.20.10.5","66.22.217.4","UDP","1253","56749  >  50003 Len=1211"
"2509","6.677862","172.20.10.5","66.22.217.4","UDP","1253","56749  >  50003 Len=1211"
"2510","6.681352","104.18.37.228","172.20.10.5","UDP","1242","443  >  59709 Len=1200"
"2511","6.681354","104.18.37.228","172.20.10.5","UDP","770","443  >  59709 Len=728"
"2512","6.681740","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2513","6.700941","172.20.10.5","66.22.217.4","UDP","1067","56749  >  50003 Len=1025"
"2514","6.703492","172.20.10.5","104.18.37.228","UDP","87","59709  >  443 Len=45"
"2515","6.704776","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2516","6.704806","172.20.10.5","66.22.217.4","UDP","1067","56749  >  50003 Len=1025"
"2517","6.705606","172.20.10.5","104.18.37.228","UDP","1292","59709  >  443 Len=1250"
"2518","6.705621","172.20.10.5","104.18.37.228","UDP","1292","59709  >  443 Len=1250"
"2519","6.705628","172.20.10.5","104.18.37.228","UDP","1292","59709  >  443 Len=1250"
"2520","6.705634","172.20.10.5","104.18.37.228","UDP","1292","59709  >  443 Len=1250"
"2521","6.705639","172.20.10.5","104.18.37.228","UDP","561","59709  >  443 Len=519"
"2522","6.706971","172.20.10.5","66.22.217.4","UDP","1067","56749  >  50003 Len=1025"
"2523","6.708984","172.20.10.5","66.22.217.4","UDP","1067","56749  >  50003 Len=1025"
"2524","6.708993","172.20.10.5","66.22.217.4","UDP","1067","56749  >  50003 Len=1025"
"2525","6.717014","66.22.217.4","172.20.10.5","UDP","122","50003  >  56749 Len=80"
"2526","6.728205","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2527","6.730359","172.20.10.5","66.22.217.4","UDP","1167","56749  >  50003 Len=1125"
"2528","6.734514","172.20.10.5","66.22.217.4","UDP","1167","56749  >  50003 Len=1125"
"2529","6.734547","172.20.10.5","66.22.217.4","UDP","1168","56749  >  50003 Len=1126"
"2530","6.739603","172.20.10.5","66.22.217.4","UDP","1168","56749  >  50003 Len=1126"
"2531","6.739635","172.20.10.5","66.22.217.4","UDP","1168","56749  >  50003 Len=1126"
"2532","6.739641","172.20.10.5","66.22.217.4","UDP","1168","56749  >  50003 Len=1126"
"2533","6.745023","104.18.33.170","172.20.10.5","UDP","66","443  >  62737 Len=24"
"2534","6.745025","104.18.33.170","172.20.10.5","UDP","66","443  >  62737 Len=24"
"2535","6.751415","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2536","6.756992","104.18.37.228","172.20.10.5","UDP","66","443  >  59709 Len=24"
"2537","6.766966","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2538","6.772040","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2539","6.772070","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2540","6.773880","34.193.153.19","172.20.10.5","TCP","1454","443  >  62201 [ACK] Seq=474 Ack=2464 Win=48640 Len=1400 [TCP segment of a reassembled PDU]"
"2541","6.773882","34.193.153.19","172.20.10.5","TLSv1.3","294","Application Data"
"2542","6.773883","34.193.153.19","172.20.10.5","TLSv1.3","85","Application Data"
"2543","6.773966","172.20.10.5","34.193.153.19","TCP","54","62201  >  443 [ACK] Seq=2495 Ack=2145 Win=260416 Len=0"
"2544","6.774683","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2545","6.774710","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2546","6.777640","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2547","6.781669","66.22.216.117","172.20.10.5","UDP","127","50002  >  53854 Len=85"
"2548","6.781670","104.18.33.170","172.20.10.5","UDP","1220","443  >  62737 Len=1178"
"2549","6.781671","104.18.33.170","172.20.10.5","UDP","1221","443  >  62737 Len=1179"
"2550","6.782001","172.20.10.5","104.18.33.170","UDP","85","62737  >  443 Len=43"
"2551","6.783301","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2552","6.783320","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2553","6.783327","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2554","6.785367","104.18.37.228","172.20.10.5","UDP","64","443  >  59709 Len=22"
"2555","6.786057","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2556","6.786074","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2557","6.788708","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2558","6.795754","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2559","6.795891","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2560","6.795893","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2561","6.795895","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2562","6.801100","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2563","6.801128","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2564","6.801137","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2565","6.805302","66.22.216.117","172.20.10.5","UDP","127","50002  >  53854 Len=85"
"2566","6.805303","104.18.37.228","172.20.10.5","UDP","67","443  >  59709 Len=25"
"2567","6.805504","172.20.10.5","104.18.37.228","UDP","86","59709  >  443 Len=44"
"2568","6.807151","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2569","6.807177","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2570","6.807184","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2571","6.809093","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2572","6.809114","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"2573","6.809691","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2574","6.813430","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2575","6.813463","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2576","6.818685","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2577","6.818748","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2578","6.825916","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2579","6.825984","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2580","6.826029","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2581","6.826061","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2582","6.832231","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2583","6.832259","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2584","6.832263","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2585","6.833101","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2586","6.833147","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2587","6.833184","66.22.216.117","172.20.10.5","UDP","162","50002  >  53854 Len=120"
"2588","6.833185","66.22.217.4","172.20.10.5","UDP","106","50003  >  56749 Len=64"
"2589","6.835146","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2590","6.837531","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2591","6.840890","66.22.216.117","172.20.10.5","UDP","226","50002  >  53854 Len=184"
"2592","6.842755","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2593","6.842775","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2594","6.842790","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2595","6.848867","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2596","6.848896","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2597","6.848901","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2598","6.854806","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2599","6.854843","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2600","6.854849","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2601","6.856146","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"2602","6.860041","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2603","6.860063","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2604","6.860936","66.22.216.117","172.20.10.5","UDP","240","50002  >  53854 Len=198"
"2605","6.866230","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2606","6.866263","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2607","6.866272","172.20.10.5","66.22.217.4","UDP","1249","56749  >  50003 Len=1207"
"2608","6.866351","172.20.10.5","66.22.217.4","UDP","1250","56749  >  50003 Len=1208"
"2609","6.872034","172.20.10.5","66.22.217.4","UDP","1250","56749  >  50003 Len=1208"
"2610","6.872060","172.20.10.5","66.22.217.4","UDP","1250","56749  >  50003 Len=1208"
"2611","6.877812","172.20.10.5","66.22.217.4","UDP","1250","56749  >  50003 Len=1208"
"2612","6.877842","172.20.10.5","66.22.217.4","UDP","1250","56749  >  50003 Len=1208"
"2613","6.877847","172.20.10.5","66.22.217.4","UDP","1250","56749  >  50003 Len=1208"
"2614","6.878516","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
